	topic_id	token_id	weight
387	0	8626	0.00046425255338904364
388	0	8633	0.0004768717215069146
389	0	8655	0.0004768717215069146
390	0	8657	0.00046425255338904364
391	0	8664	0.00046425255338904364
392	0	8687	0.0005411255411255411
393	0	8691	0.0005411255411255411
394	0	8692	0.0005411255411255411
395	0	8719	0.0009285051067780873
396	0	8777	0.00046425255338904364
397	0	8779	0.00046425255338904364
398	0	8792	0.00046425255338904364
399	0	8799	0.0005411255411255411
400	0	8842	0.00046425255338904364
401	0	8871	0.0005411255411255411
402	0	8883	0.0005411255411255411
403	0	8960	0.00046425255338904364
404	0	8961	0.0005411255411255411
405	0	8983	0.0010053780945145849
406	0	9031	0.0004768717215069146
407	0	9048	0.0004768717215069146
408	0	9055	0.0004768717215069146
409	0	9068	0.00046425255338904364
410	0	9093	0.0014179959964028728
411	0	9183	0.00046425255338904364
412	0	9219	0.0004768717215069146
413	0	9220	0.00046425255338904364
414	0	9221	0.0005411255411255411
415	0	9223	0.0004768717215069146
416	0	9226	0.00046425255338904364
417	0	9227	0.0004768717215069146
418	0	9236	0.001430615164520744
419	0	9240	0.0004768717215069146
420	0	9241	0.00046425255338904364
421	0	9243	0.0004768717215069146
422	0	9244	0.0004768717215069146
423	0	9247	0.0010053780945145849
424	0	9248	0.0005411255411255411
425	0	9250	0.0004768717215069146
426	0	9251	0.0009537434430138292
427	0	9252	0.0005411255411255411
428	0	9256	0.00046425255338904364
429	0	9257	0.0004768717215069146
430	0	9258	0.0004768717215069146
431	0	9259	0.0009537434430138292
432	0	9261	0.00046425255338904364
433	0	9264	0.00046425255338904364
434	0	9266	0.00046425255338904364
435	0	9267	0.001430615164520744
436	0	9277	0.0018822485497919164
437	0	9279	0.00046425255338904364
438	0	9280	0.00046425255338904364
439	0	9281	0.0009537434430138292
440	0	9284	0.00046425255338904364
441	0	9285	0.0004768717215069146
442	0	9291	0.0018822485497919164
443	0	9295	0.0009537434430138292
444	0	9298	0.0009537434430138292
445	0	9300	0.0014822498160214994
446	0	9301	0.0009411242748959582
447	0	9304	0.0005411255411255411
448	0	9305	0.0016233766233766233
449	0	9309	0.001430615164520744
450	0	9313	0.0009411242748959582
451	0	9314	0.00046425255338904364
452	0	9315	0.00046425255338904364
453	0	9321	0.00046425255338904364
454	0	9323	0.0004768717215069146
455	0	9330	0.0004768717215069146
456	0	9332	0.0004768717215069146
457	0	9341	0.0004768717215069146
458	0	9342	0.0009285051067780873
459	0	9344	0.0010179972626324558
460	0	9345	0.0004768717215069146
461	0	9346	0.0004768717215069146
462	0	9348	0.0032497678737233057
463	0	9349	0.001430615164520744
464	0	9352	0.00046425255338904364
465	0	9353	0.0005411255411255411
466	0	9358	0.0004768717215069146
467	0	9359	0.00046425255338904364
468	0	9360	0.0005411255411255411
469	0	9361	0.0004768717215069146
470	0	9363	0.0004768717215069146
471	0	9364	0.0005411255411255411
472	0	9365	0.00046425255338904364
473	0	9368	0.0005411255411255411
474	0	9372	0.0004768717215069146
475	0	9373	0.0009411242748959582
476	0	9375	0.00046425255338904364
477	0	9380	0.0010179972626324558
478	0	9385	0.0004768717215069146
479	0	9389	0.0009537434430138292
480	0	9390	0.0009537434430138292
481	0	9391	0.0010822510822510823
482	0	9394	0.00046425255338904364
483	0	9397	0.001392757660167131
484	0	9398	0.0005411255411255411
485	0	9401	0.0009411242748959582
486	0	9402	0.0004768717215069146
487	0	9403	0.0009411242748959582
488	0	9406	0.00046425255338904364
489	0	9407	0.0009285051067780873
490	0	9411	0.0009411242748959582
491	0	9412	0.00046425255338904364
492	0	9413	0.00046425255338904364
493	0	9421	0.0009411242748959582
494	0	9424	0.00046425255338904364
495	0	9425	0.0005411255411255411
496	0	9426	0.0009411242748959582
497	0	9427	0.0009537434430138292
498	0	9430	0.0004768717215069146
499	0	9434	0.0020359945252649116
500	0	9435	0.00046425255338904364
501	0	9437	0.00046425255338904364
502	0	9438	0.0015465036356401259
503	0	9439	0.00046425255338904364
504	0	9441	0.0005411255411255411
505	0	9444	0.0009411242748959582
506	0	9445	0.00046425255338904364
507	0	9448	0.0016233766233766233
508	0	9449	0.0020359945252649116
509	0	9451	0.00046425255338904364
510	0	9452	0.0004768717215069146
511	0	9454	0.0010053780945145849
512	0	9456	0.00046425255338904364
513	0	9460	0.0009411242748959582
514	0	9464	0.0010179972626324558
515	0	9469	0.0004768717215069146
516	0	9471	0.00046425255338904364
517	0	9472	0.00046425255338904364
518	0	9473	0.0005411255411255411
519	0	9474	0.00046425255338904364
520	0	9478	0.00046425255338904364
521	0	9480	0.0009285051067780873
522	0	9481	0.0009411242748959582
523	0	9482	0.0009285051067780873
524	0	9483	0.00046425255338904364
525	0	9484	0.00046425255338904364
526	0	9485	0.0005411255411255411
527	0	9487	0.00046425255338904364
528	0	9489	0.0009537434430138292
529	0	9490	0.0010179972626324558
530	0	9494	0.0010053780945145849
531	0	9495	0.00046425255338904364
532	0	9497	0.0016233766233766233
533	0	9501	0.0020107561890291697
534	0	9573	0.00046425255338904364
535	0	9576	0.0010822510822510823
536	0	9591	0.0004768717215069146
537	0	9625	0.0009285051067780873
538	0	9629	0.0004768717215069146
539	0	9663	0.00046425255338904364
540	0	9710	0.0005411255411255411
541	0	9755	0.00046425255338904364
542	0	9757	0.00046425255338904364
543	0	9772	0.0004768717215069146
544	0	9775	0.00046425255338904364
545	0	9779	0.0010822510822510823
546	0	9782	0.0015465036356401259
547	0	9791	0.0005411255411255411
548	0	9836	0.0009285051067780873
549	0	9854	0.0021645021645021645
550	0	9856	0.0010822510822510823
551	0	9861	0.0004768717215069146
552	0	9863	0.0004768717215069146
553	0	9949	0.0005411255411255411
554	0	9991	0.0005411255411255411
555	0	10006	0.0009285051067780873
556	0	10026	0.0010822510822510823
557	0	10042	0.0005411255411255411
558	0	10058	0.00046425255338904364
559	0	10102	0.0004768717215069146
560	0	10110	0.0005411255411255411
561	0	10111	0.0005411255411255411
562	0	10114	0.0009537434430138292
563	0	10115	0.0009537434430138292
564	0	10116	0.0004768717215069146
565	0	10143	0.00046425255338904364
566	0	10151	0.00046425255338904364
567	0	10153	0.00046425255338904364
568	0	10155	0.0009411242748959582
569	0	10156	0.0020359945252649116
570	0	10158	0.00046425255338904364
571	0	10163	0.0004768717215069146
572	0	10164	0.0005411255411255411
573	0	10168	0.0004768717215069146
574	0	10178	0.00046425255338904364
575	0	10179	0.00046425255338904364
576	0	10185	0.0019074868860276585
577	0	10200	0.00046425255338904364
578	0	10203	0.00046425255338904364
579	0	10209	0.0004768717215069146
580	0	10233	0.0005411255411255411
581	0	10234	0.00046425255338904364
582	0	10236	0.0005411255411255411
583	0	10253	0.0005411255411255411
584	0	10268	0.0004768717215069146
585	0	10277	0.0004768717215069146
586	0	10284	0.00046425255338904364
587	0	10300	0.0005411255411255411
588	0	10304	0.0009411242748959582
589	0	10311	0.0005411255411255411
590	0	10312	0.0014948689841393706
591	0	10318	0.0004768717215069146
592	0	10319	0.0014696306479036285
593	0	10332	0.0004768717215069146
594	0	10335	0.0004768717215069146
595	0	10355	0.00046425255338904364
596	0	10361	0.00046425255338904364
597	0	10364	0.00046425255338904364
598	0	10372	0.0021645021645021645
599	0	10375	0.0005411255411255411
600	0	10396	0.0004768717215069146
601	0	10401	0.0004768717215069146
602	0	10412	0.0010822510822510823
603	0	10415	0.0009537434430138292
604	0	10417	0.00046425255338904364
605	0	10418	0.00046425255338904364
606	0	10421	0.0005411255411255411
607	0	10427	0.0004768717215069146
608	0	10435	0.0005411255411255411
609	0	10436	0.00046425255338904364
610	0	10439	0.00046425255338904364
611	0	10454	0.0016233766233766233
612	0	10484	0.0004768717215069146
613	0	10497	0.0005411255411255411
614	0	10498	0.00046425255338904364
615	0	10500	0.0004768717215069146
616	0	10522	0.0009537434430138292
617	0	10531	0.00046425255338904364
618	0	10535	0.0005411255411255411
619	0	10543	0.0010179972626324558
620	0	10553	0.0004768717215069146
621	0	10575	0.001392757660167131
622	0	10583	0.0004768717215069146
623	0	10608	0.0004768717215069146
624	0	10617	0.0005411255411255411
625	0	10620	0.0010822510822510823
626	0	10643	0.0005411255411255411
627	0	10649	0.0005411255411255411
628	0	10650	0.001430615164520744
629	0	10659	0.0004768717215069146
630	0	10661	0.0009537434430138292
631	0	10664	0.0005411255411255411
632	0	10670	0.00046425255338904364
633	0	10681	0.0004768717215069146
634	0	10698	0.0004768717215069146
635	0	10703	0.0010822510822510823
636	0	10713	0.0004768717215069146
637	0	10715	0.0004768717215069146
638	0	10719	0.0004768717215069146
639	0	10722	0.0004768717215069146
640	0	10726	0.0005411255411255411
641	0	10727	0.00046425255338904364
642	0	10737	0.0004768717215069146
643	0	10753	0.00046425255338904364
644	0	10764	0.0004768717215069146
645	0	10768	0.00046425255338904364
646	0	10774	0.00046425255338904364
647	0	10794	0.0010822510822510823
648	0	10802	0.0004768717215069146
649	0	10813	0.0004768717215069146
650	0	10837	0.00046425255338904364
651	0	10838	0.00046425255338904364
652	0	10840	0.0004768717215069146
653	0	10845	0.0005411255411255411
654	0	10855	0.0009285051067780873
655	0	10856	0.0005411255411255411
656	0	10872	0.0004768717215069146
657	0	10877	0.0005411255411255411
658	0	10878	0.00046425255338904364
659	0	10894	0.0005411255411255411
660	0	10908	0.00046425255338904364
661	0	10921	0.0005411255411255411
662	0	10924	0.00046425255338904364
663	0	10927	0.0004768717215069146
664	0	10962	0.0005411255411255411
665	0	10971	0.0004768717215069146
666	0	10988	0.00046425255338904364
667	0	11006	0.00046425255338904364
668	0	11015	0.0005411255411255411
669	0	11028	0.00046425255338904364
670	0	11029	0.00046425255338904364
671	0	11032	0.0004768717215069146
672	0	11036	0.0004768717215069146
673	0	11037	0.0005411255411255411
674	0	11038	0.0005411255411255411
675	0	11044	0.00046425255338904364
676	0	11048	0.00046425255338904364
677	0	11051	0.0009285051067780873
678	0	11053	0.00046425255338904364
679	0	11054	0.00046425255338904364
680	0	11056	0.0005411255411255411
681	0	11066	0.0009411242748959582
682	0	11067	0.00046425255338904364
683	0	11068	0.00046425255338904364
684	0	11071	0.0005411255411255411
685	0	11074	0.00046425255338904364
686	0	11085	0.0004768717215069146
687	0	11091	0.00046425255338904364
688	0	11096	0.0005411255411255411
689	0	11097	0.0004768717215069146
690	0	11098	0.0004768717215069146
691	0	11100	0.0009411242748959582
692	0	11105	0.0004768717215069146
693	0	11107	0.0005411255411255411
694	0	11109	0.0005411255411255411
695	0	11112	0.0009411242748959582
696	0	11114	0.0005411255411255411
697	0	11116	0.0004768717215069146
698	0	11117	0.00046425255338904364
699	0	11118	0.0005411255411255411
700	0	11121	0.0004768717215069146
701	0	11124	0.00046425255338904364
702	0	11125	0.0004768717215069146
703	0	11126	0.0004768717215069146
704	0	11129	0.0004768717215069146
705	0	11131	0.0009411242748959582
706	0	11133	0.0005411255411255411
707	0	11135	0.0005411255411255411
708	0	11136	0.0005411255411255411
709	0	11142	0.0005411255411255411
710	0	11146	0.0004768717215069146
711	0	11153	0.0004768717215069146
712	0	11160	0.0004768717215069146
713	0	11166	0.0005411255411255411
714	0	11174	0.0005411255411255411
715	0	11177	0.0004768717215069146
716	0	11184	0.00046425255338904364
717	0	11188	0.00046425255338904364
718	0	11192	0.0005411255411255411
719	0	11193	0.0004768717215069146
720	0	11196	0.00046425255338904364
721	0	11198	0.00046425255338904364
722	0	11199	0.0004768717215069146
723	0	11201	0.0004768717215069146
724	0	11204	0.00046425255338904364
725	0	11208	0.0005411255411255411
726	0	11212	0.0009411242748959582
727	0	11215	0.0004768717215069146
728	0	11221	0.0004768717215069146
729	0	11224	0.00046425255338904364
730	0	11231	0.00046425255338904364
731	0	11236	0.00046425255338904364
732	0	11237	0.0010179972626324558
733	0	11244	0.0005411255411255411
734	0	11245	0.00046425255338904364
735	1	0	0.0692898303738594
736	1	2	0.00014587892049598833
737	1	9	0.00014587892049598833
738	1	11	0.00014166312508853945
739	1	14	0.028651351549909287
740	1	16	0.0006545573555882834
741	1	18	0.06666358958281149
742	1	31	0.10102489349166847
743	1	37	0.10110346951931642
744	1	38	0.008358124380223828
745	1	42	0.00014166312508853945
746	1	45	0.019311520426052164
747	1	50	0.014073630537392396
748	1	59	0.00087527352297593
749	1	64	0.0009916418756197763
750	1	76	0.00028754204558452775
751	1	78	0.0006545573555882834
752	1	82	0.0002833262501770789
753	1	91	0.00014587892049598833
754	1	99	0.00014587892049598833
755	1	107	0.05369058475331023
756	1	108	0.01133792889942195
757	1	109	0.011434415179142107
758	1	110	0.006767720767223979
759	1	114	0.0007167472162575951
760	1	117	0.021187764652234053
761	1	119	0.0004249893752656184
762	1	122	0.000437636761487965
763	1	131	0.0009818360333824251
764	1	132	0.003210653709803151
765	1	134	0.00014166312508853945
766	1	144	0.0015793733530111785
767	1	146	0.004657692765311975
768	1	148	0.00016363933889707084
769	1	153	0.00014166312508853945
770	1	155	0.00016363933889707084
771	1	156	0.00014587892049598833
772	1	157	0.017569881985566367
773	1	159	0.0032765823512287454
774	1	160	0.0003272786777941417
775	1	162	0.005617609377416914
776	1	165	0.0002833262501770789
777	1	170	0.0181193646672327
778	1	173	0.00014166312508853945
779	1	178	0.0008499787505312368
780	1	182	0.00016363933889707084
781	1	183	0.00016363933889707084
782	1	184	0.001318023316642631
783	1	185	0.0005835156819839533
784	1	186	0.00087527352297593
785	1	191	0.00016363933889707084
786	1	198	0.0009916418756197763
787	1	209	0.00014166312508853945
788	1	210	0.0038881413085022983
789	1	221	0.001558294375973934
790	1	223	0.004600672729352444
791	1	225	0.029455081001472757
792	1	229	0.0010042892618421229
793	1	233	0.00016363933889707084
794	1	236	0.007780498412412046
795	1	237	0.00016363933889707084
796	1	241	0.00014166312508853945
797	1	242	0.0003272786777941417
798	1	251	0.0015751575576037295
799	1	254	0.00014587892049598833
800	1	255	0.005463298866106028
801	1	257	0.0010000734664346738
802	1	261	0.0031545309106149077
803	1	262	0.0009818360333824251
804	1	279	0.00014587892049598833
805	1	286	0.00014166312508853945
806	1	290	0.00014587892049598833
807	1	301	0.0006106049279712206
808	1	306	0.0020029884768543436
809	1	315	0.008922235003935259
810	1	317	0.00014587892049598833
811	1	318	0.00014166312508853945
812	1	322	0.00014166312508853945
813	1	323	0.000437636761487965
814	1	327	0.00014587892049598833
815	1	335	0.0024592828935146777
816	1	337	0.006617682843851588
817	1	343	0.00014587892049598833
818	1	348	0.01094435815061314
819	1	352	0.00698786687882037
820	1	357	0.00014587892049598833
821	1	361	0.0007293946024799417
822	1	363	0.0026915993766822494
823	1	381	0.002330267154648485
824	1	397	0.00014587892049598833
825	1	404	0.00014587892049598833
826	1	405	0.00014587892049598833
827	1	412	0.0004249893752656184
828	1	421	0.0003272786777941417
829	1	424	0.000437636761487965
830	1	425	0.000437636761487965
831	1	428	0.0007293946024799417
832	1	432	0.0030634573304157546
833	1	445	0.0008181966944853543
834	1	454	0.0005835156819839533
835	1	457	0.0005708682957616067
