	topic_id	token_id	weight
0	0	19	0.005568814638027049
1	0	29	0.0007955449482895784
2	0	65	0.0007955449482895784
3	0	94	0.005568814638027049
4	0	110	0.002386634844868735
5	0	120	0.0015910898965791568
6	0	122	0.0011261261261261261
7	0	197	0.0007955449482895784
8	0	201	0.01988862370723946
9	0	213	0.0011947431302270011
10	0	233	0.003584229390681004
11	0	241	0.0007955449482895784
12	0	249	0.002386634844868735
13	0	315	0.0007955449482895784
14	0	347	0.0007955449482895784
15	0	375	0.0011947431302270011
16	0	382	0.0007955449482895784
17	0	384	0.0011947431302270011
18	0	386	0.0011261261261261261
19	0	391	0.0022522522522522522
20	0	392	0.0011947431302270011
21	0	393	0.0007955449482895784
22	0	417	0.0019902880785165797
23	0	424	0.003584229390681004
24	0	428	0.0033783783783783786
25	0	432	0.0007955449482895784
26	0	439	0.0011947431302270011
27	0	441	0.002386634844868735
28	0	457	0.002386634844868735
29	0	458	0.0011947431302270011
30	0	460	0.0011947431302270011
31	0	466	0.0011261261261261261
32	0	479	0.0011261261261261261
33	0	485	0.0007955449482895784
34	0	489	0.0023894862604540022
35	0	494	0.0011947431302270011
36	0	503	0.0007955449482895784
37	0	515	0.0011947431302270011
38	0	517	0.0007955449482895784
39	0	520	0.003977724741447892
40	0	537	0.0011261261261261261
41	0	548	0.0011261261261261261
42	0	573	0.0007955449482895784
43	0	601	0.0011261261261261261
44	0	606	0.0011261261261261261
45	0	607	0.0011261261261261261
46	0	608	0.0011947431302270011
47	0	613	0.0011947431302270011
48	0	619	0.0023894862604540022
49	0	621	0.0011947431302270011
50	0	622	0.02150537634408602
51	0	636	0.0182249672106474
52	0	637	0.012728719172633254
53	0	639	0.0011947431302270011
54	0	644	0.0007955449482895784
55	0	645	0.0011947431302270011
56	0	661	0.0011947431302270011
57	0	662	0.0011261261261261261
58	0	672	0.0033783783783783786
59	0	673	0.002386634844868735
60	0	678	0.003446995382479253
61	0	686	0.0022522522522522522
62	0	688	0.0011947431302270011
63	0	697	0.0011947431302270011
64	0	700	0.003584229390681004
65	0	701	0.0007955449482895784
66	0	708	0.0007955449482895784
67	0	712	0.004242540330768832
68	0	719	0.003977724741447892
69	0	761	0.0011261261261261261
70	0	764	0.0011947431302270011
71	0	769	0.0033783783783783786
72	0	774	0.0011261261261261261
73	0	775	0.0011261261261261261
74	0	781	0.0011261261261261261
75	0	790	0.0047789725209080045
76	0	801	0.0011947431302270011
77	0	805	0.0011261261261261261
78	0	807	0.0011261261261261261
79	0	814	0.0023894862604540022
80	0	826	0.0011261261261261261
81	0	829	0.0011947431302270011
82	0	832	0.003584229390681004
83	0	847	0.0022522522522522522
84	0	851	0.003584229390681004
85	0	876	0.0007955449482895784
86	0	889	0.006364359586316627
87	0	890	0.0011947431302270011
88	0	917	0.0033783783783783786
89	0	919	0.0011261261261261261
90	0	921	0.0019216710744157045
91	0	939	0.0011947431302270011
92	0	967	0.0007955449482895784
93	0	980	0.0023208692563531272
94	0	985	0.0011261261261261261
95	0	993	0.0011261261261261261
96	0	996	0.005630630630630631
97	0	1005	0.0011261261261261261
98	0	1017	0.003977724741447892
99	0	1021	0.002386634844868735
100	0	1041	0.0011261261261261261
101	0	1042	0.0011261261261261261
102	0	1043	0.0015910898965791568
103	0	1046	0.0011261261261261261
104	0	1048	0.0047789725209080045
105	0	1074	0.0031821797931583136
106	0	1082	0.0011261261261261261
107	0	1084	0.0007955449482895784
108	0	1117	0.0019216710744157045
109	0	1118	0.0011261261261261261
110	0	1129	0.0015910898965791568
111	0	1143	0.0023894862604540022
112	0	1169	0.0011261261261261261
113	0	1172	0.0011261261261261261
114	0	1174	0.0007955449482895784
115	0	1199	0.0011261261261261261
116	0	1212	0.00477326968973747
117	0	1214	0.0022522522522522522
118	0	1225	0.0007955449482895784
119	0	1227	0.0011947431302270011
120	0	1235	0.0011261261261261261
121	0	1244	0.0011261261261261261
122	0	1256	0.0011947431302270011
123	0	1270	0.0047789725209080045
124	0	1271	0.0011947431302270011
125	0	1288	0.0011261261261261261
126	0	1301	0.003977724741447892
127	0	1321	0.0007955449482895784
128	0	1324	0.0011261261261261261
129	0	1326	0.0007955449482895784
130	0	1329	0.0011261261261261261
131	0	1335	0.0011947431302270011
132	0	1342	0.0007955449482895784
133	0	1348	0.0011261261261261261
134	0	1358	0.0007955449482895784
135	0	1360	0.0015910898965791568
136	0	1364	0.0015910898965791568
137	0	1378	0.0011947431302270011
138	0	1379	0.0007955449482895784
139	0	1390	0.0007955449482895784
140	0	1396	0.0011261261261261261
141	0	1400	0.0011261261261261261
142	0	1407	0.0011947431302270011
143	0	1412	0.0007955449482895784
144	0	1430	0.0015910898965791568
145	0	1439	0.0007955449482895784
146	0	1448	0.0011947431302270011
147	0	1452	0.0022522522522522522
148	0	1485	0.0015910898965791568
149	0	1486	0.0011261261261261261
150	0	1499	0.0011947431302270011
151	0	1500	0.0011261261261261261
152	0	1502	0.0011261261261261261
153	0	1503	0.003843342148831409
154	0	1504	0.0023894862604540022
155	0	1511	0.0011261261261261261
156	0	1516	0.0031821797931583136
157	0	1521	0.0011261261261261261
158	0	1530	0.0007955449482895784
159	0	1538	0.0011261261261261261
160	0	1539	0.0011261261261261261
161	0	1545	0.0007955449482895784
162	0	1568	0.0007955449482895784
163	0	1578	0.0011947431302270011
164	0	1584	0.0011261261261261261
165	0	1594	0.0031850312087435806
166	0	1597	0.0015910898965791568
167	0	1605	0.0011261261261261261
168	0	1606	0.0011261261261261261
169	0	1613	0.0011261261261261261
170	0	1615	0.0011261261261261261
171	0	1627	0.0023894862604540022
172	0	1639	0.0011261261261261261
173	0	1641	0.002386634844868735
174	0	1644	0.0007955449482895784
175	0	1649	0.0007955449482895784
176	0	1661	0.0007955449482895784
177	0	1665	0.005568814638027049
178	0	1666	0.0011947431302270011
179	0	1673	0.0011261261261261261
180	0	1680	0.0011947431302270011
181	0	1681	0.0011947431302270011
182	0	1683	0.0007955449482895784
183	0	1692	0.0033783783783783786
184	0	1696	0.0011947431302270011
185	0	1704	0.0011947431302270011
186	0	1705	0.002386634844868735
187	0	1731	0.0011261261261261261
188	0	1740	0.0015910898965791568
189	0	1743	0.0011261261261261261
190	0	1752	0.0011947431302270011
191	0	1753	0.0011947431302270011
192	0	1764	0.0011947431302270011
193	0	1768	0.0011261261261261261
194	0	1771	0.0011261261261261261
195	0	1793	0.0011261261261261261
196	0	1794	0.0007955449482895784
197	0	1796	0.0011947431302270011
198	0	1797	0.0011261261261261261
199	0	1821	0.0011261261261261261
200	0	1841	0.0011261261261261261
201	0	1848	0.0007955449482895784
202	0	1861	0.0011261261261261261
203	0	1904	0.0007955449482895784
204	0	1918	0.0046417385127062545
205	0	1919	0.0007955449482895784
206	0	1922	0.0011261261261261261
207	0	1928	0.0011261261261261261
208	0	1932	0.0015910898965791568
209	0	1955	0.0011261261261261261
210	0	1961	0.0022522522522522522
211	0	1976	0.0007955449482895784
212	0	1981	0.0011261261261261261
213	0	1985	0.0011261261261261261
214	0	1994	0.0011261261261261261
215	0	1996	0.002785833026806158
216	0	1997	0.0011947431302270011
217	0	2002	0.0011261261261261261
218	0	2006	0.0011947431302270011
219	0	2017	0.0019216710744157045
220	0	2018	0.0015910898965791568
221	0	2040	0.0011947431302270011
222	0	2044	0.0023894862604540022
223	0	2049	0.0007955449482895784
224	0	2062	0.0011947431302270011
225	0	2063	0.0031821797931583136
226	0	2078	0.0007955449482895784
227	0	2087	0.0007955449482895784
228	0	2131	0.0022522522522522522
229	0	2134	0.0011261261261261261
230	0	2153	0.0011947431302270011
231	0	2159	0.0011947431302270011
232	0	2167	0.0011947431302270011
233	0	2168	0.0011947431302270011
234	0	2173	0.0007955449482895784
235	0	2177	0.0011261261261261261
236	0	2189	0.0015910898965791568
237	0	2194	0.0007955449482895784
238	0	2200	0.0007955449482895784
239	0	2212	0.0011947431302270011
240	0	2215	0.0007955449482895784
241	0	2232	0.0007955449482895784
242	0	2233	0.0011261261261261261
243	0	2266	0.0011947431302270011
244	0	2279	0.0011261261261261261
245	0	2285	0.0015910898965791568
246	0	2296	0.0011947431302270011
247	0	2297	0.0011947431302270011
248	0	2311	0.0007955449482895784
249	0	2321	0.002386634844868735
250	0	2330	0.0007955449482895784
251	0	2354	0.0007955449482895784
252	0	2358	0.0011261261261261261
253	0	2362	0.0022522522522522522
254	0	2396	0.0011261261261261261
255	0	2417	0.0011261261261261261
256	0	2445	0.0007955449482895784
257	0	2449	0.0007955449482895784
258	0	2462	0.0011261261261261261
259	0	2468	0.0011947431302270011
260	0	2485	0.0022522522522522522
